Ano;Mês;data;Distrito;Concelho;Freguesia;Inclui contador inteligente;Número de CPE's;CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia;Contrato Ativo
2024;3;2024-03;Braga;Vila Verde;União das freguesias de Carreiras (São Miguel) e Carreiras (Santiago);NÃO;269;03;0313;031361;SIM
2024;3;2024-03;Braga;Vila Verde;União das freguesias de Escariz (São Mamede) e Escariz (São Martinho);NÃO;233;03;0313;031362;SIM
2024;3;2024-03;Bragança;Bragança;Donai;SIM;173;04;0402;040212;SIM
2024;3;2024-03;Bragança;Bragança;Gostei;SIM;424;04;0402;040218;SIM
2024;3;2024-03;Bragança;Bragança;Macedo do Mato;SIM;125;04;0402;040221;SIM
2024;3;2024-03;Bragança;Bragança;Parâmio;NÃO;145;04;0402;040229;SIM
2024;3;2024-03;Bragança;Carrazeda de Ansiães;Vilarinho da Castanheira;SIM;454;04;0403;040318;SIM
2024;3;2024-03;Bragança;Carrazeda de Ansiães;União das freguesias de Castanheiro do Norte e Ribalonga;SIM;498;04;0403;040322;SIM
2024;3;2024-03;Bragança;Macedo de Cavaleiros;Amendoeira;SIM;362;04;0405;040502;SIM
2024;3;2024-03;Bragança;Macedo de Cavaleiros;Salselas;NÃO;106;04;0405;040526;SIM
2024;3;2024-03;Bragança;Miranda do douro;Malhadas;SIM;258;04;0406;040607;SIM
2024;3;2024-03;Bragança;Mirandela;União das freguesias de Barcel, Marmelos e Valverde da Gestosa;NÃO;37;04;0407;040740;SIM
2024;3;2024-03;Bragança;Mogadouro;Castro Vicente;NÃO;213;04;0408;040808;SIM
2024;3;2024-03;Bragança;Vinhais;Edral;NÃO;118;04;0412;041206;SIM
2024;3;2024-03;Castelo Branco;Castelo Branco;Tinalhas;NÃO;322;05;0502;050225;SIM
2024;3;2024-03;Castelo Branco;Castelo Branco;União das freguesias de Cebolais de Cima e Retaxo;SIM;1318;05;0502;050226;SIM
2024;3;2024-03;Castelo Branco;Fundão;Bogas de Cima;SIM;371;05;0504;050410;SIM
2024;3;2024-03;Castelo Branco;Fundão;Três Povos;SIM;768;05;0504;050432;SIM
2024;3;2024-03;Castelo Branco;Fundão;União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo;NÃO;310;05;0504;050434;SIM
2024;3;2024-03;Castelo Branco;Idanha-a-Nova;Proença-a-Velha;SIM;281;05;0505;050511;SIM
2024;3;2024-03;Castelo Branco;Penamacor;Meimão;SIM;308;05;0507;050707;SIM
2024;3;2024-03;Castelo Branco;Sertã;União das freguesias de Cumeada e Marmeleiro;NÃO;316;05;0509;050916;SIM
2024;3;2024-03;Coimbra;Arganil;União das freguesias de Côja e Barril de Alva;SIM;770;06;0601;060121;SIM
2024;3;2024-03;Coimbra;Cantanhede;União das freguesias de Cantanhede e Pocariça;SIM;6018;06;0602;060220;SIM
2024;3;2024-03;Coimbra;Coimbra;Brasfemes;SIM;923;06;0603;060309;SIM
2024;3;2024-03;Coimbra;Condeixa-a-Nova;Furadouro;NÃO;9;06;0604;060407;SIM
2024;3;2024-03;Coimbra;Figueira da Foz;Alqueidão;SIM;436;06;0605;060502;SIM
2024;3;2024-03;Coimbra;Góis;Alvares;SIM;1031;06;0606;060601;SIM
2024;3;2024-03;Coimbra;Mira;Carapelhos;SIM;423;06;0608;060803;SIM
2024;3;2024-03;Coimbra;Pampilhosa da Serra;Fajão-Vidual;NÃO;48;06;0612;061211;SIM
2024;3;2024-03;Coimbra;Penacova;União das freguesias de Friúmes e Paradela;SIM;372;06;0613;061312;SIM
2024;3;2024-03;Coimbra;Penacova;União das freguesias de São Pedro de Alva e São Paio de Mondego;NÃO;676;06;0613;061314;SIM
2024;3;2024-03;Coimbra;Soure;Alfarelos;SIM;604;06;0615;061501;SIM
2024;3;2024-03;Coimbra;Soure;Vila Nova de Anços;SIM;645;06;0615;061511;SIM
2024;3;2024-03;Coimbra;Soure;União das freguesias de Degracias e Pombalinho;NÃO;546;06;0615;061513;SIM
2024;3;2024-03;Coimbra;Tábua;União das freguesias de Covas e Vila Nova de Oliveirinha;SIM;376;06;0616;061617;SIM
2024;3;2024-03;Évora;Alandroal;Santiago Maior;NÃO;959;07;0701;070103;SIM
2024;3;2024-03;Évora;Évora;União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);NÃO;625;07;0705;070523;SIM
2024;3;2024-03;Évora;Évora;União das freguesias de São Manços e São Vicente do Pigeiro;NÃO;91;07;0705;070526;SIM
2024;3;2024-03;Évora;Reguengos de Monsaraz;Corval;SIM;652;07;0711;071102;SIM
2024;3;2024-03;Faro;Loulé;Quarteira;SIM;24505;08;0808;080805;SIM
2024;3;2024-03;Guarda;Celorico da Beira;Carrapichana;NÃO;15;09;0903;090304;SIM
2024;3;2024-03;Guarda;Figueira de Castelo Rodrigo;União das freguesias de Almofala e Escarigo;NÃO;26;09;0904;090419;SIM
2024;3;2024-03;Guarda;Gouveia;Ribamondego;SIM;203;09;0906;090614;SIM
2024;3;2024-03;Guarda;Pinhel;Terras de Massueime;SIM;204;09;0910;091030;SIM
2024;3;2024-03;Guarda;Sabugal;União das freguesias de Santo Estêvão e Moita;SIM;169;09;0911;091146;SIM
2024;3;2024-03;Guarda;Seia;Vila Cova à Coelheira;SIM;31;09;0912;091228;SIM
2024;3;2024-03;Leiria;Alcobaça;Alfeizerão;SIM;2571;10;1001;100102;SIM
2024;3;2024-03;Leiria;Leiria;União das freguesias de Santa Eufémia e Boa Vista;SIM;2427;10;1009;100939;SIM
2024;3;2024-03;Leiria;Porto de Mós;União das freguesias de Arrimal e Mendiga;NÃO;49;10;1016;101616;SIM
2024;3;2024-03;Lisboa;Azambuja;Alcoentre;NÃO;93;11;1103;110301;SIM
2024;3;2024-03;Lisboa;Cascais;Alcabideche;NÃO;2162;11;1105;110501;SIM
2024;3;2024-03;Lisboa;Lisboa;Alvalade;NÃO;1184;11;1106;110654;SIM
2024;3;2024-03;Lisboa;Lisboa;Avenidas Novas;SIM;20935;11;1106;110657;SIM
2024;3;2024-03;Lisboa;Oeiras;União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;NÃO;7425;11;1110;111012;SIM
2024;3;2024-03;Lisboa;Sintra;Algueirão-Mem Martins;NÃO;10608;11;1111;111102;SIM
2024;3;2024-03;Lisboa;Sintra;União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar;SIM;8998;11;1111;111123;SIM
2024;3;2024-03;Lisboa;Vila Franca de Xira;Vila Franca de Xira;SIM;11114;11;1114;111409;SIM
2024;3;2024-03;Portalegre;Campo Maior;São João Baptista;NÃO;218;12;1204;120403;SIM
2024;3;2024-03;Portalegre;Nisa;Tolosa;NÃO;38;12;1212;121210;SIM
2024;3;2024-03;Porto;Amarante;Candemil;SIM;125;13;1301;130107;SIM
2024;3;2024-03;Porto;Amarante;União das freguesias de Olo e Canadelo;SIM;327;13;1301;130146;SIM
2024;3;2024-03;Porto;Baião;União das freguesias de Loivos da Ribeira e Tresouras;NÃO;310;13;1302;130224;SIM
2024;3;2024-03;Porto;Felgueiras;Idães;SIM;422;13;1303;130306;SIM
2024;3;2024-03;Porto;Felgueiras;Regilde;NÃO;293;13;1303;130318;SIM
2024;3;2024-03;Porto;Felgueiras;União das freguesias de Macieira da Lixa e Caramos;NÃO;1102;13;1303;130334;SIM
2024;3;2024-03;Porto;Maia;São Pedro Fins;SIM;828;13;1306;130613;SIM
2024;3;2024-03;Porto;Marco de Canaveses;Penha Longa e Paços de Gaiolo;NÃO;857;13;1307;130738;SIM
2024;3;2024-03;Porto;Paredes;Duas Igrejas;NÃO;73;13;1310;131010;SIM
2024;3;2024-03;Porto;Penafiel;Capela;NÃO;102;13;1311;131106;SIM
2024;3;2024-03;Porto;Penafiel;Recezinhos (São Mamede);NÃO;191;13;1311;131132;SIM
2024;3;2024-03;Porto;Porto;Ramalde;SIM;22358;13;1312;131211;SIM
2024;3;2024-03;Porto;Santo Tirso;Monte Córdova;NÃO;626;13;1314;131413;SIM
2024;3;2024-03;Porto;Vila do Conde;União das freguesias de Bagunte, Ferreiró, Outeiro Maior e Parada;NÃO;756;13;1316;131631;SIM
2024;3;2024-03;Porto;Vila Nova de Gaia;União das freguesias de Pedroso e Seixezelo;SIM;6949;13;1317;131728;SIM
2024;3;2024-03;Santarém;Abrantes;Carvalhal;NÃO;350;14;1401;140119;SIM
2024;3;2024-03;Santarém;Alcanena;União das freguesias de Malhou, Louriceira e Espinheiro;SIM;1129;14;1402;140212;SIM
2024;3;2024-03;Santarém;Benavente;Santo Estêvão;SIM;1193;14;1405;140503;SIM
2024;3;2024-03;Santarém;Coruche;União das freguesias de Coruche, Fajarda e Erra;SIM;6317;14;1409;140909;SIM
2024;3;2024-03;Santarém;Rio Maior;Rio Maior;SIM;7585;14;1414;141408;SIM
2024;3;2024-03;Santarém;Rio Maior;União das freguesias de Outeiro da Cortiçada e Arruda dos Pisões;SIM;269;14;1414;141417;SIM
2024;3;2024-03;Santarém;Santarém;Abrã;SIM;448;14;1416;141602;SIM
2024;3;2024-03;Santarém;Ourém;Urqueira;SIM;1046;14;1421;142114;SIM
2024;3;2024-03;Setúbal;Moita;União das freguesias de Baixa da Banheira e Vale da Amoreira;NÃO;2537;15;1506;150607;SIM
2024;3;2024-03;Viana do Castelo;Arcos de Valdevez;Cabreiro;SIM;240;16;1601;160106;SIM
2024;3;2024-03;Viana do Castelo;Arcos de Valdevez;Rio de Moinhos;SIM;270;16;1601;160131;SIM
2024;3;2024-03;Viana do Castelo;Arcos de Valdevez;Jolda (São Paio);NÃO;27;16;1601;160142;SIM
2024;3;2024-03;Viana do Castelo;Arcos de Valdevez;União das freguesias de Arcos de Valdevez (São Paio) e Giela;NÃO;179;16;1601;160153;SIM
2024;3;2024-03;Viana do Castelo;Caminha;Argela;NÃO;7;16;1602;160205;SIM
2024;3;2024-03;Viana do Castelo;Monção;União das freguesias de Anhões e Luzio;NÃO;7;16;1604;160434;SIM
2024;3;2024-03;Viana do Castelo;Monção;União das freguesias de Ceivães e Badim;NÃO;64;16;1604;160435;SIM
2024;3;2024-03;Viana do Castelo;Paredes de Coura;Padornelo;SIM;138;16;1605;160514;SIM
2024;3;2024-03;Viana do Castelo;Ponte de Lima;Poiares;SIM;371;16;1607;160734;SIM
2024;3;2024-03;Viana do Castelo;Valença;Boivão;SIM;162;16;1608;160802;SIM
2024;3;2024-03;Viana do Castelo;Viana do Castelo;Chafé;NÃO;105;16;1609;160940;SIM
2024;3;2024-03;Vila Real;Alijó;União das freguesias de Pópulo e Ribalonga;SIM;170;17;1701;170122;SIM
2024;3;2024-03;Vila Real;Chaves;Bustelo;SIM;296;17;1703;170305;SIM
2024;3;2024-03;Vila Real;Chaves;Sanfins;NÃO;135;17;1703;170327;SIM
2024;3;2024-03;Vila Real;Chaves;Santo Estêvão;SIM;139;17;1703;170331;SIM
2024;3;2024-03;Vila Real;Chaves;Vilas Boas;NÃO;105;17;1703;170347;SIM
2024;3;2024-03;Vila Real;Chaves;Vilela do Tâmega;NÃO;160;17;1703;170349;SIM
2024;3;2024-03;Vila Real;Chaves;União das freguesias de Santa Cruz/Trindade e Sanjurge;NÃO;143;17;1703;170358;SIM
2024;3;2024-03;Vila Real;Chaves;União das freguesias de Travancas e Roriz;SIM;161;17;1703;170360;SIM
2024;3;2024-03;Vila Real;Vila Real;Mateus;SIM;1933;17;1714;171415;SIM
2024;3;2024-03;Vila Real;Vila Real;Vila Real;NÃO;571;17;1714;171438;SIM
2024;3;2024-03;Viseu;Castro daire;União das freguesias de Mamouros, Alva e Ribolhos;NÃO;575;18;1803;180323;SIM
2024;3;2024-03;Viseu;Moimenta da Beira;Caria;NÃO;59;18;1807;180707;SIM
2024;3;2024-03;Viseu;Moimenta da Beira;União das freguesias de Paradinha e Nagosa;NÃO;71;18;1807;180721;SIM
2024;3;2024-03;Viseu;Nelas;Lapa do Lobo;SIM;335;18;1809;180908;SIM
2024;3;2024-03;Viseu;Penalva do Castelo;União das freguesias de Vila Cova do Covelo/Mareco;NÃO;19;18;1811;181115;SIM
2024;3;2024-03;Viseu;São João da Pesqueira;Paredes da Beira;NÃO;267;18;1815;181505;SIM
2024;3;2024-03;Viseu;São Pedro do Sul;São Félix;SIM;261;18;1816;181612;SIM
2024;3;2024-03;Viseu;Tondela;União das freguesias de São Miguel do Outeiro e Sabugosa;NÃO;561;18;1821;182131;SIM
2024;4;2024-04;Aveiro;Albergaria-a-Velha;Alquerubim;SIM;987;01;0102;010202;SIM
2024;4;2024-04;Aveiro;Arouca;Alvarenga;NÃO;657;01;0104;010402;SIM
2024;4;2024-04;Aveiro;Santa Maria da Feira;Argoncilhe;SIM;3597;01;0109;010901;SIM
2024;4;2024-04;Aveiro;São João da Madeira;São João da Madeira;NÃO;1030;01;0116;011601;SIM
2024;4;2024-04;Beja;Almodôvar;Aldeia dos Fernandes;NÃO;22;02;0202;020208;SIM
2024;4;2024-04;Beja;Cuba;Vila Alva;SIM;397;02;0207;020703;SIM
2024;4;2024-04;Beja;Mértola;Santana de Cambas;NÃO;60;02;0209;020905;SIM
2024;4;2024-04;Beja;Moura;Sobral da Adiça;NÃO;73;02;0210;021008;SIM
2024;4;2024-04;Beja;Ourique;Ourique;SIM;1848;02;0212;021203;SIM
2024;4;2024-04;Beja;Serpa;União das freguesias de Serpa (Salvador e Santa Maria);SIM;3987;02;0213;021308;SIM
2024;4;2024-04;Beja;Vidigueira;Vila de Frades;SIM;621;02;0214;021404;SIM
2024;4;2024-04;Braga;Amares;Bico;SIM;397;03;0301;030104;SIM
2024;4;2024-04;Braga;Amares;Dornelas;NÃO;31;03;0301;030108;SIM
2024;4;2024-04;Braga;Barcelos;Perelhal;NÃO;379;03;0302;030260;SIM
2024;4;2024-04;Braga;Barcelos;União das freguesias de Alvito (São Pedro e São Martinho) e Couto;NÃO;267;03;0302;030291;SIM
2024;4;2024-04;Braga;Barcelos;União das freguesias de Quintiães e Aguiar;SIM;257;03;0302;0302FC;SIM
2024;4;2024-04;Braga;Celorico de Basto;União das freguesias de Carvalho e Basto (Santa Tecla);NÃO;69;03;0305;030526;SIM
2024;4;2024-04;Braga;Esposende;União das freguesias de Fonte Boa e Rio Tinto;NÃO;28;03;0306;030619;SIM
2024;4;2024-04;Braga;Fafe;União de freguesias de Monte e Queimadela;SIM;145;03;0307;030743;SIM
2024;4;2024-04;Braga;Guimarães;Brito;NÃO;124;03;0308;030807;SIM
2024;4;2024-04;Braga;Guimarães;União das freguesias de Arosa e Castelões;SIM;227;03;0308;030877;SIM
2024;4;2024-04;Braga;Guimarães;União das freguesias de Tabuadelo e São Faustino;SIM;995;03;0308;030891;SIM
2024;4;2024-04;Braga;Póvoa de Lanhoso;Ferreiros;SIM;172;03;0309;030908;SIM
2024;4;2024-04;Braga;Terras de Bouro;Covide;NÃO;21;03;0310;031008;SIM
2024;4;2024-04;Braga;Terras de Bouro;Rio Caldo;NÃO;26;03;0310;031013;SIM
2024;4;2024-04;Braga;Vieira do Minho;Rossas;NÃO;82;03;0311;031113;SIM
2024;4;2024-04;Braga;Vieira do Minho;Salamonde;NÃO;73;03;0311;031115;SIM
2024;4;2024-04;Braga;Vila Nova de Famalicão;Pedome;NÃO;85;03;0312;031230;SIM
2024;4;2024-04;Bragança;Alfândega da Fé;Vilares de Vilariça;SIM;165;04;0401;040120;SIM
2024;4;2024-04;Bragança;Bragança;União das freguesias de Sé, Santa Maria e Meixedo;SIM;17191;04;0402;040257;SIM
2024;4;2024-04;Bragança;Carrazeda de Ansiães;União das freguesias de Amedo e Zedes;SIM;367;04;0403;040320;SIM
2024;4;2024-04;Bragança;Macedo de Cavaleiros;Peredo;NÃO;143;04;0405;040524;SIM
2024;4;2024-04;Bragança;Macedo de Cavaleiros;União das freguesias de Espadanedo, Edroso, Murçós e Soutelo Mourisco;SIM;329;04;0405;040542;SIM
2024;4;2024-04;Bragança;Mogadouro;Bruçó;SIM;191;04;0408;040803;SIM
2024;4;2024-04;Bragança;Vinhais;Ervedosa;SIM;225;04;0412;041208;SIM
2024;4;2024-04;Bragança;Vinhais;União das freguesias de Travanca e Santa Cruz;SIM;70;04;0412;041242;SIM
2024;4;2024-04;Castelo Branco;Belmonte;União das freguesias de Belmonte e Colmeal da Torre;NÃO;124;05;0501;050106;SIM
2024;4;2024-04;Castelo Branco;Fundão;Silvares;SIM;788;05;0504;050424;SIM
2024;4;2024-04;Castelo Branco;Penamacor;Penamacor;SIM;1383;05;0507;050710;SIM
2024;4;2024-04;Castelo Branco;Sertã;Pedrógão Pequeno;NÃO;305;05;0509;050911;SIM
2024;4;2024-04;Castelo Branco;Vila de Rei;Fundada;SIM;573;05;0510;051001;SIM
2024;4;2024-04;Coimbra;Arganil;União das freguesias de Cerdeira e Moura da Serra;SIM;243;06;0601;060120;SIM
2024;4;2024-04;Coimbra;Cantanhede;Cordinhã;SIM;210;06;0602;060205;SIM
2024;4;2024-04;Coimbra;Cantanhede;Murtede;NÃO;328;06;0602;060208;SIM
2024;4;2024-04;Coimbra;Condeixa-a-Nova;União das freguesias de Vila Seca e Bem da Fé;SIM;512;06;0604;060413;SIM
2024;4;2024-04;Coimbra;Figueira da Foz;Buarcos e São Julião;NÃO;1416;06;0605;060520;SIM
2024;4;2024-04;Coimbra;Lousã;União das freguesias de Foz de Arouce e Casal de Ermio;NÃO;119;06;0607;060707;SIM
2024;4;2024-04;Coimbra;Pampilhosa da Serra;Unhais-o-Velho;SIM;456;06;0612;061209;SIM
2024;4;2024-04;Coimbra;Penela;Espinhal;NÃO;64;06;0614;061402;SIM
2024;4;2024-04;Évora;Redondo;Redondo;SIM;3325;07;0710;071002;SIM
2024;4;2024-04;Guarda;Aguiar da Beira;Pinheiro;SIM;254;09;0901;090110;SIM
2024;4;2024-04;Guarda;Celorico da Beira;Vale de Azares;NÃO;19;09;0903;090318;SIM
2024;4;2024-04;Guarda;Celorico da Beira;União das freguesias de Açores e Velosa;SIM;403;09;0903;090323;SIM
2024;4;2024-04;Guarda;Fornos de Algodres;Maceira;NÃO;18;09;0905;090509;SIM
2024;4;2024-04;Guarda;Fornos de Algodres;União das freguesias de Juncais, Vila Ruiva e Vila Soeiro do Chão;NÃO;26;09;0905;090518;SIM
2024;4;2024-04;Guarda;Guarda;Vila Cortês do Mondego;SIM;163;09;0907;090750;SIM
2024;4;2024-04;Guarda;Guarda;Gonçalo;SIM;860;09;0907;090757;SIM
2024;4;2024-04;Guarda;Seia;União das freguesias de Seia, São Romão e Lapa dos Dinheiros;NÃO;273;09;0912;091233;SIM
2024;4;2024-04;Guarda;Seia;União das freguesias de Vide e Cabeça;NÃO;71;09;0912;091236;SIM
2024;4;2024-04;Guarda;Vila Nova de Foz Côa;Santa Comba;SIM;89;09;0914;091412;SIM
2024;4;2024-04;Leiria;Ansião;Ansião;NÃO;92;10;1003;100309;SIM
2024;4;2024-04;Leiria;Leiria;União das freguesias de Parceiros e Azoia;SIM;4382;10;1009;100937;SIM
2024;4;2024-04;Leiria;Pombal;Louriçal;SIM;1409;10;1015;101506;SIM
2024;4;2024-04;Lisboa;Arruda dos Vinhos;Arranhó;NÃO;75;11;1102;110201;SIM
2024;4;2024-04;Lisboa;Arruda dos Vinhos;Arranhó;SIM;1353;11;1102;110201;SIM
2024;4;2024-04;Lisboa;Azambuja;Alcoentre;SIM;1620;11;1103;110301;SIM
2024;4;2024-04;Lisboa;Mafra;União das freguesias de Malveira e São Miguel de Alcainça;NÃO;250;11;1109;110921;SIM
2024;4;2024-04;Portalegre;Nisa;União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão;NÃO;146;12;1212;121212;SIM
2024;4;2024-04;Portalegre;Portalegre;União das freguesias de Ribeira de Nisa e Carreiras;NÃO;124;12;1214;121413;SIM
2024;4;2024-04;Portalegre;Sousel;Sousel;NÃO;88;12;1215;121504;SIM
2024;4;2024-04;Porto;Amarante;Candemil;NÃO;473;13;1301;130107;SIM
2024;4;2024-04;Porto;Baião;Gove;NÃO;40;13;1302;130206;SIM
2024;4;2024-04;Porto;Baião;Loivos do Monte;NÃO;167;13;1302;130208;SIM
2024;4;2024-04;Porto;Baião;União das freguesias de Santa Cruz do Douro e São Tomé de Covelas;SIM;1100;13;1302;130225;SIM
2024;4;2024-04;Porto;Felgueiras;Friande;SIM;626;13;1303;130305;SIM
2024;4;2024-04;Porto;Lousada;Macieira;SIM;597;13;1305;130512;SIM
2024;4;2024-04;Porto;Penafiel;Rio Mau;SIM;661;13;1311;131138;SIM
2024;4;2024-04;Porto;Santo Tirso;Vila Nova do Campo;NÃO;532;13;1314;131434;SIM
2024;4;2024-04;Porto;Vila Nova de Gaia;Arcozelo;SIM;7761;13;1317;131701;SIM
2024;4;2024-04;Porto;Vila Nova de Gaia;União das freguesias de Grijó e Sermonde;NÃO;2682;13;1317;131725;SIM
2024;4;2024-04;Porto;Vila Nova de Gaia;União das freguesias de Pedroso e Seixezelo;NÃO;2867;13;1317;131728;SIM
2024;4;2024-04;Porto;Vila Nova de Gaia;União das freguesias de Santa Marinha e São Pedro da Afurada;SIM;21211;13;1317;131730;SIM
2024;4;2024-04;Santarém;Mação;União das freguesias de Mação, Penhascoso e Aboboreira;SIM;2879;14;1413;141309;SIM
2024;4;2024-04;Santarém;Rio Maior;Rio Maior;NÃO;402;14;1414;141408;SIM
2024;4;2024-04;Santarém;Ourém;Urqueira;NÃO;210;14;1421;142114;SIM
2024;4;2024-04;Setúbal;Alcácer do Sal;São Martinho;SIM;280;15;1501;150105;SIM
2024;4;2024-04;Viana do Castelo;Arcos de Valdevez;União das freguesias de Eiras e Mei;SIM;254;16;1601;160155;SIM
2024;4;2024-04;Viana do Castelo;Monção;Trute;SIM;203;16;1604;160431;SIM
2024;4;2024-04;Viana do Castelo;Monção;União das freguesias de Monção e Troviscoso;NÃO;143;16;1604;160438;SIM
2024;4;2024-04;Viana do Castelo;Viana do Castelo;Darque;SIM;5075;16;1609;160911;SIM
2024;4;2024-04;Viana do Castelo;Vila Nova de Cerveira;União das freguesias de Campos e Vila Meã;SIM;1028;16;1610;161016;SIM
2024;4;2024-04;Vila Real;Alijó;Alijó;SIM;1733;17;1701;170101;SIM
2024;4;2024-04;Vila Real;Alijó;Vila Chã;SIM;152;17;1701;170116;SIM
2024;4;2024-04;Vila Real;Chaves;Santa Maria Maior;NÃO;559;17;1703;170350;SIM
2024;4;2024-04;Vila Real;Valpaços;Bouçoães;NÃO;21;17;1712;171205;SIM
2024;4;2024-04;Vila Real;Valpaços;Lebução, Fiães e Nozelos;SIM;522;17;1712;171233;SIM
2024;4;2024-04;Viseu;Armamar;União das freguesias de Aricera e Goujoim;SIM;203;18;1801;180121;SIM
2024;4;2024-04;Viseu;Castro daire;Pinheiro;NÃO;415;18;1803;180319;SIM
2024;4;2024-04;Viseu;Cinfães;Espadanedo;NÃO;323;18;1804;180404;SIM
2024;4;2024-04;Viseu;Lamego;Ferreirim;NÃO;23;18;1805;180507;SIM
2024;4;2024-04;Viseu;Lamego;Lamego (Almacave e Sé);SIM;8419;18;1805;180525;SIM
2024;4;2024-04;Viseu;Mangualde;Cunha Baixa;SIM;620;18;1806;180605;SIM
2024;4;2024-04;Viseu;Moimenta da Beira;Alvite;SIM;710;18;1807;180702;SIM
2024;4;2024-04;Viseu;Moimenta da Beira;Cabaços;SIM;252;18;1807;180706;SIM
2024;4;2024-04;Viseu;Mortágua;Pala;NÃO;47;18;1808;180807;SIM
2024;4;2024-04;Viseu;Oliveira de Frades;Pinheiro;NÃO;75;18;1810;181005;SIM
2024;4;2024-04;Viseu;Penalva do Castelo;Pindo;SIM;1147;18;1811;181109;SIM
2024;4;2024-04;Viseu;Resende;São Martinho de Mouros;NÃO;384;18;1813;181314;SIM
2024;4;2024-04;Viseu;Santa Comba Dão;União das freguesias de Ovoa e Vimieiro;SIM;999;18;1814;181410;SIM
2024;4;2024-04;Viseu;Sernancelhe;Carregal;SIM;366;18;1818;181802;SIM
2024;4;2024-04;Viseu;Sernancelhe;Lamosa;SIM;76;18;1818;181811;SIM
2024;4;2024-04;Viseu;Tarouca;União das freguesias de Gouviães e Ucanha;NÃO;289;18;1820;182011;SIM
2024;4;2024-04;Viseu;Vouzela;União das freguesias de Fataunços e Figueiredo das Donas;SIM;669;18;1824;182414;SIM
2024;1;2024-01;Aveiro;Águeda;Macinhata do Vouga;SIM;1821;01;0101;010112;SIM
2024;1;2024-01;Aveiro;Santa Maria da Feira;Fiães;NÃO;496;01;0109;010907;SIM
2024;1;2024-01;Aveiro;Murtosa;Torreira;SIM;3649;01;0112;011204;SIM
2024;1;2024-01;Aveiro;Oliveira de Azeméis;São Martinho da Gândara;NÃO;560;01;0113;011315;SIM
2024;1;2024-01;Aveiro;Sever do Vouga;Pessegueiro do Vouga;NÃO;63;01;0117;011704;SIM
2024;1;2024-01;Aveiro;Vagos;Ouca;NÃO;111;01;0118;011805;SIM
2024;1;2024-01;Beja;Aljustrel;São João de Negrilhos;SIM;837;02;0201;020104;SIM
2024;1;2024-01;Beja;Beja;Beringel;SIM;860;02;0205;020503;SIM
2024;1;2024-01;Beja;Beja;União das freguesias de Albernoa e Trindade;SIM;563;02;0205;020519;SIM
2024;1;2024-01;Beja;Beja;União das freguesias de Beja (Santiago Maior e São João Baptista);SIM;9609;02;0205;020521;SIM
2024;1;2024-01;Beja;Castro Verde;União das freguesias de Castro Verde e Casével;SIM;3194;02;0206;020606;SIM
2024;1;2024-01;Beja;Moura;União das freguesias de Safara e Santo Aleixo da Restauração;NÃO;184;02;0210;021010;SIM
2024;1;2024-01;Braga;Barcelos;União das freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro);SIM;7412;03;0302;030293;SIM
2024;1;2024-01;Braga;Braga;União das freguesias de Guisande e Oliveira (São Pedro);NÃO;161;03;0303;030372;SIM
2024;1;2024-01;Braga;Braga;União das freguesias de Guisande e Oliveira (São Pedro);SIM;287;03;0303;030372;SIM
2024;1;2024-01;Braga;Celorico de Basto;União das freguesias de Carvalho e Basto (Santa Tecla);NÃO;303;03;0305;030526;SIM
2024;1;2024-01;Braga;Guimarães;Gondar;SIM;1140;03;0308;030821;SIM
2024;1;2024-01;Braga;Guimarães;União das freguesias de Briteiros São Salvador e Briteiros Santa Leocádia;SIM;335;03;0308;030880;SIM
2024;1;2024-01;Braga;Terras de Bouro;Vilar da Veiga;NÃO;114;03;0310;031017;SIM
2024;1;2024-01;Braga;Terras de Bouro;União das freguesias de Chamoim e Vilar;SIM;247;03;0310;031018;SIM
2024;1;2024-01;Braga;Vieira do Minho;Tabuaças;NÃO;65;03;0311;031118;SIM
2024;1;2024-01;Braga;Vila Nova de Famalicão;Brufe;SIM;890;03;0312;031206;SIM
2024;1;2024-01;Braga;Vila Nova de Famalicão;União das freguesias de Arnoso (Santa Maria e Santa Eulália) e Sezures;SIM;737;03;0312;031251;SIM
2024;1;2024-01;Braga;Vizela;Infias;SIM;784;03;0314;031404;SIM
2024;1;2024-01;Bragança;Bragança;Alfaião;SIM;147;04;0402;040201;SIM
2024;1;2024-01;Bragança;Miranda do douro;Miranda do Douro;SIM;1716;04;0406;040608;SIM
2024;1;2024-01;Bragança;Mogadouro;Bemposta;NÃO;91;04;0408;040802;SIM
